"strIdPl","strIdLo","strYear","numJulFl"
"SROTMTP0","BDC07",2019,174
"SROTMTP0","BDC08",2019,174
"SROTMTP0","BDC09",2019,174
"SROTMTP0","BDC10",2019,174
"SROTMTP0","BDC11",2019,174
"SROTMTP0","BDC12",2019,171
"SROTMTP0","BDC13",2019,178
"SROTMTP0","BDC14",2019,171
"SROTMTP0","BDC15",2019,169
"SROTMTP0","BDC16",2019,174
"SROTMTP0","BDC17",2019,174
"SROTMTP0","BDC18",2019,0
"SROTMTP0","BDC19",2019,171
"SROTMTP0","BDC20",2019,169
"SROTMTP0","BDC21",2019,169
"SROTMTP0","BDC22",2019,178
"SROTMTP0","BDC23",2019,174
"SROTMTP0","BDC24",2019,168
"SROTMTP0","BDE01",2019,178
"SROTMTP0","BDE02",2019,178
"SROTMTP0","BDE03",2019,178
"SROTMTP0","BDE04",2019,174
"SROTMTP0","BDE05",2019,174
"SROTMTP0","BDE06",2019,174
"SROTMTP0","BDE07",2019,174
"SROTMTP0","BDE08",2019,174
"SROTMTP0","BDE09",2019,174
"SROTMTP0","BDE10",2019,171
"SROTMTP0","BDE11",2019,169
"SROTMTP0","BDE12",2019,171
"SROTMTP0","BDE13",2019,169
"SROTMTP0","BDE14",2019,-999.9
"SROTMTP0","BDE15",2019,169
"SROTMTP0","BDE16",2019,174
"SROTMTP0","BDE17",2019,171
"SROTMTP0","BDE18",2019,171
"SROTMTP0","BDE19",2019,171
"SROTMTP0","BDE20",2019,171
"SROTMTP0","BDE21",2019,169
"SROTMTP0","BDE22",2019,169
"SROTMTP0","BDE23",2019,168
"SROTMTP0","BDE24",2019,169
"SROTMTP0","BWC05",2019,0
"SROTMTP0","BWC08",2019,0
"SROTMTP0","BWC24",2019,0
"SROTMTP0","BWE02",2019,0
"SROTMTP0","BWE08",2019,0
"SROTMTP0","BWE09",2019,191
"SROTMTP0","BWE10",2019,0
"SROTMTP0","BWE11",2019,0
"SROTMTP0","BWE14",2019,191
"SROTMTP0","BWE15",2019,0
"SROTMTP0","BWE17",2019,188
"SROTXIN1","BWC06",1995,0
"SROTXTP0","BWC06",1995,0
"SROTXIN1","BWC18",1995,0
"SROTXIN2","BWC18",1995,0
"SROTXIN3","BWC18",1995,0
"SROTXTP0","BWC18",1995,0
"SROTXIN1","BWC20",1995,0
"SROTXIN2","BWC20",1995,0
"SROTXIN3","BWC20",1995,0
"SROTXTP0","BWC20",1995,0
"SROTXIN1","BWC21",1995,0
"SROTXTP0","BWC21",1995,0
"SROTXIN1","BWE10",1995,0
"SROTXIN2","BWE10",1995,0
"SROTXTP0","BWE10",1995,0
"SROTXIN1","BWE14",1995,0
"SROTXTP0","BWE14",1995,0
"SROTXIN1","BWE17",1995,0
"SROTXIN2","BWE17",1995,0
"SROTXTP0","BWE17",1995,0
"SROTXIN1","BWE19",1995,0
"SROTXTP0","BWE19",1995,0
"SROTXIN1","BWE21",1995,193
"SROTXTP0","BWE21",1995,193
"SROTXIN1","BWE22",1995,0
"SROTXIN2","BWE22",1995,0
"SROTXTP0","BWE22",1995,0
"SROTXIN1","BWC06",1996,0
"SROTXTP0","BWC06",1996,0
"SROTXIN1","BWC10",1996,0
"SROTXTP0","BWC10",1996,0
"SROTXIN1","BWC18",1996,0
"SROTXIN2","BWC18",1996,0
"SROTXIN3","BWC18",1996,0
"SROTXTP0","BWC18",1996,0
"SROTXIN1","BWC20",1996,0
"SROTXIN2","BWC20",1996,0
"SROTXIN3","BWC20",1996,0
"SROTXTP0","BWC20",1996,0
"SROTXIN1","BWC21",1996,0
"SROTXTP0","BWC21",1996,0
"SROTXIN1","BWE10",1996,173
"SROTXIN2","BWE10",1996,0
"SROTXTP0","BWE10",1996,173
"SROTXIN1","BWE14",1996,0
"SROTXTP0","BWE14",1996,0
"SROTXIN1","BWE17",1996,0
"SROTXIN2","BWE17",1996,0
"SROTXTP0","BWE17",1996,0
"SROTXIN1","BWE19",1996,0
"SROTXTP0","BWE19",1996,0
"SROTXIN1","BWE21",1996,-999.9
"SROTXTP0","BWE21",1996,-999.9
"SROTXIN1","BWE22",1996,0
"SROTXIN2","BWE22",1996,0
"SROTXTP0","BWE22",1996,0
"SROTXIN1","BWC06",1997,0
"SROTXTP0","BWC06",1997,0
"SROTXIN1","BWC10",1997,0
"SROTXIN2","BWC10",1997,0
"SROTXTP0","BWC10",1997,0
"SROTXIN1","BWC18",1997,0
"SROTXIN2","BWC18",1997,0
"SROTXIN3","BWC18",1997,0
"SROTXTP0","BWC18",1997,0
"SROTXIN1","BWC20",1997,0
"SROTXIN2","BWC20",1997,0
"SROTXIN3","BWC20",1997,0
"SROTXTP0","BWC20",1997,0
"SROTXIN1","BWC21",1997,0
"SROTXTP0","BWC21",1997,0
"SROTXIN1","BWE10",1997,201
"SROTXIN2","BWE10",1997,0
"SROTXTP0","BWE10",1997,201
"SROTXIN1","BWE14",1997,-999.9
"SROTXTP0","BWE14",1997,-999.9
"SROTXIN1","BWE17",1997,0
"SROTXIN2","BWE17",1997,199
"SROTXTP0","BWE17",1997,199
"SROTXIN1","BWE19",1997,0
"SROTXTP0","BWE19",1997,0
"SROTXIN1","BWE21",1997,0
"SROTXTP0","BWE21",1997,0
"SROTXIN1","BWE22",1997,0
"SROTXIN2","BWE22",1997,0
"SROTXTP0","BWE22",1997,0
"SROTXIN1","BWC06",1998,0
"SROTXTP0","BWC06",1998,0
"SROTXIN1","BWC10",1998,0
"SROTXIN2","BWC10",1998,0
"SROTXTP0","BWC10",1998,0
"SROTXIN1","BWC18",1998,0
"SROTXIN2","BWC18",1998,0
"SROTXIN3","BWC18",1998,0
"SROTXTP0","BWC18",1998,0
"SROTXIN1","BWC20",1998,0
"SROTXIN2","BWC20",1998,0
"SROTXIN3","BWC20",1998,0
"SROTXTP0","BWC20",1998,0
"SROTXIN1","BWC21",1998,0
"SROTXTP0","BWC21",1998,0
"SROTXIN1","BWE10",1998,0
"SROTXIN2","BWE10",1998,0
"SROTXTP0","BWE10",1998,0
"SROTXIN1","BWE14",1998,0
"SROTXTP0","BWE14",1998,0
"SROTXIN1","BWE17",1998,201
"SROTXIN2","BWE17",1998,187
"SROTXTP0","BWE17",1998,187
"SROTXIN1","BWE19",1998,0
"SROTXTP0","BWE19",1998,0
"SROTXIN1","BWE21",1998,194
"SROTXTP0","BWE21",1998,194
"SROTXIN1","BWE22",1998,0
"SROTXIN2","BWE22",1998,0
"SROTXTP0","BWE22",1998,0
"SROTXIN1","BWC06",1999,0
"SROTXIN2","BWC06",1999,0
"SROTXTP0","BWC06",1999,0
"SROTXIN1","BWC10",1999,0
"SROTXIN2","BWC10",1999,0
"SROTXTP0","BWC10",1999,0
"SROTXIN1","BWC18",1999,0
"SROTXIN2","BWC18",1999,0
"SROTXIN3","BWC18",1999,0
"SROTXTP0","BWC18",1999,0
"SROTXIN1","BWC20",1999,0
"SROTXIN3","BWC20",1999,0
"SROTXTP0","BWC20",1999,0
"SROTXIN1","BWE10",1999,0
"SROTXIN2","BWE10",1999,0
"SROTXTP0","BWE10",1999,0
"SROTXIN1","BWE14",1999,0
"SROTXTP0","BWE14",1999,0
"SROTXIN1","BWE17",1999,0
"SROTXIN2","BWE17",1999,0
"SROTXTP0","BWE17",1999,0
"SROTXIN1","BWE19",1999,0
"SROTXTP0","BWE19",1999,0
"SROTXIN1","BWE21",1999,0
"SROTXIN2","BWE21",1999,0
"SROTXTP0","BWE21",1999,0
"SROTXIN1","BWE22",1999,0
"SROTXIN2","BWE22",1999,0
"SROTXTP0","BWE22",1999,0
"SROTXIN1","BWC06",2000,-999.9
"SROTXIN2","BWC06",2000,0
"SROTXTP0","BWC06",2000,-999.9
"SROTXIN1","BWC10",2000,0
"SROTXIN2","BWC10",2000,0
"SROTXTP0","BWC10",2000,0
"SROTXIN1","BWC11",2000,0
"SROTXTP0","BWC11",2000,0
"SROTXIN1","BWC18",2000,0
"SROTXIN2","BWC18",2000,0
"SROTXIN3","BWC18",2000,0
"SROTXTP0","BWC18",2000,0
"SROTXIN1","BWC20",2000,0
"SROTXIN3","BWC20",2000,0
"SROTXTP0","BWC20",2000,0
"SROTXIN1","BWC24",2000,0
"SROTXTP0","BWC24",2000,0
"SROTXIN1","BWE10",2000,-999.9
"SROTXIN2","BWE10",2000,0
"SROTXTP0","BWE10",2000,-999.9
"SROTXIN1","BWE14",2000,0
"SROTXTP0","BWE14",2000,0
"SROTXIN1","BWE17",2000,189
"SROTXIN2","BWE17",2000,0
"SROTXTP0","BWE17",2000,189
"SROTXIN1","BWE19",2000,0
"SROTXTP0","BWE19",2000,0
"SROTXIN1","BWE21",2000,0
"SROTXIN2","BWE21",2000,0
"SROTXTP0","BWE21",2000,0
"SROTXIN1","BWE22",2000,0
"SROTXIN2","BWE22",2000,0
"SROTXTP0","BWE22",2000,0
"SROTXIN1","BWC06",2001,0
"SROTXIN2","BWC06",2001,0
"SROTXTP0","BWC06",2001,0
"SROTXTP0","BWC01",2007,0
"SROTXTP0","BWC05",2007,0
"SROTXTP0","BWC06",2007,0
"SROTXTP0","BWC10",2007,0
"SROTXTP0","BWC11",2007,0
"SROTXTP0","BWC12",2007,190
"SROTXTP0","BWC24",2007,0
"SROTXTP0","BWE02",2007,0
"SROTXTP0","BWE08",2007,0
"SROTXTP0","BWE09",2007,0
"SROTXTP0","BWE10",2007,186
"SROTXTP0","BWE14",2007,0
"SROTXTP0","BWE15",2007,181
"SROTXTP0","BWE17",2007,0
"SROTXTP0","BWE21",2007,0
"SROTXTP0","BWE22",2007,0
"SROTXTP0","BWC01",2008,0
"SROTXTP0","BWC06",2008,0
"SROTXTP0","BWC10",2008,0
"SROTXIN1","BWC11",2008,0
"SROTXTP0","BWC11",2008,0
"SROTXTP0","BWC12",2008,0
"SROTXTP0","BWC24",2008,0
"SROTXTP0","BWE02",2008,0
"SROTXTP0","BWE09",2008,0
"SROTXIN1","BWE10",2008,182
"SROTXTP0","BWE10",2008,182
"SROTXTP0","BWE14",2008,0
"SROTXTP0","BWE15",2008,189
"SROTXTP0","BWE17",2008,189
"SROTXTP0","BWE21",2008,0
"SROTXTP0","BWE22",2008,0
"SROTXTP0","BWC06",2010,0
"SROTXTP0","BWC07",2010,0
"SROTXTP0","BWC10",2010,0
"SROTXTP0","BWC24",2010,0
"SROTXTP0","BWE02",2010,0
"SROTXTP0","BWE09",2010,0
"SROTXTP0","BWE10",2010,-999.9
"SROTXTP0","BWE14",2010,0
"SROTXTP0","BWE15",2010,193
"SROTXTP0","BWE17",2010,201
"SROTXTP0","BWE21",2010,0
"SROTXTP0","BWC06",2011,0
"SROTXTP0","BWC07",2011,0
"SROTXTP0","BWC10",2011,0
"SROTXTP0","BWC12",2011,195
"SROTXTP0","BWC24",2011,0
"SROTXTP0","BWE02",2011,0
"SROTXTP0","BWE08",2011,0
"SROTXTP0","BWE09",2011,0
"SROTXTP0","BWE10",2011,194
"SROTXTP0","BWE14",2011,0
"SROTXTP0","BWE15",2011,186
"SROTXTP0","BWE17",2011,195
"SROTXTP0","BWE21",2011,0
"SROTXTP0","BWE22",2011,0
"TSPIBIN1","ADC17",1997,0
"TSPIBIN2","ADC17",1997,0
"TSPIBIN3","ADC17",1997,0
"TSPIBTP0","ADC17",1997,0
"TSPIBIN1","ADC19",1997,0
"TSPIBIN2","ADC19",1997,0
"TSPIBIN3","ADC19",1997,0
"TSPIBTP0","ADC19",1997,0
"TSPIBIN1","ADC20",1997,0
"TSPIBIN2","ADC20",1997,0
"TSPIBIN3","ADC20",1997,0
"TSPIBTP0","ADC20",1997,0
"TSPIBIN1","ADC21",1997,0
"TSPIBIN2","ADC21",1997,0
"TSPIBIN3","ADC21",1997,0
"TSPIBTP0","ADC21",1997,0
"TSPIBIN1","ADC22",1997,0
"TSPIBIN2","ADC22",1997,0
"TSPIBIN3","ADC22",1997,0
"TSPIBTP0","ADC22",1997,0
"TSPIBIN1","ADC23",1997,0
"TSPIBIN2","ADC23",1997,0
"TSPIBIN3","ADC23",1997,0
"TSPIBTP0","ADC23",1997,0
"TSPIBIN1","ADC24",1997,0
"TSPIBIN2","ADC24",1997,0
"TSPIBIN3","ADC24",1997,0
"TSPIBTP0","ADC24",1997,0
"TSPIBIN1","ADE17",1997,0
"TSPIBIN2","ADE17",1997,0
"TSPIBIN3","ADE17",1997,0
"TSPIBTP0","ADE17",1997,0
"TSPIBIN1","ADE18",1997,0
"TSPIBIN2","ADE18",1997,0
"TSPIBIN3","ADE18",1997,0
"TSPIBTP0","ADE18",1997,0
"TSPIBIN1","ADE19",1997,0
"TSPIBIN2","ADE19",1997,0
"TSPIBIN3","ADE19",1997,0
"TSPIBTP0","ADE19",1997,0
"TSPIBIN1","ADE20",1997,0
"TSPIBIN2","ADE20",1997,0
"TSPIBIN3","ADE20",1997,0
"TSPIBTP0","ADE20",1997,0
"TSPIBIN1","ADE23",1997,0
"TSPIBIN2","ADE23",1997,0
"TSPIBIN3","ADE23",1997,0
"TSPIBTP0","ADE23",1997,0
"TSPIBIN3","ADC04",1998,0
"TSPIBTP0","ADC04",1998,0
"TSPIBIN1","ADC07",1998,0
"TSPIBIN2","ADC07",1998,0
"TSPIBIN3","ADC07",1998,0
"TSPIBTP0","ADC07",1998,0
"TSPIBIN1","ADC08",1998,0
"TSPIBIN2","ADC08",1998,0
"TSPIBIN3","ADC08",1998,0
"TSPIBTP0","ADC08",1998,0
"TSPIBIN1","ADC11",1998,0
"TSPIBTP0","ADC11",1998,0
"TSPIBIN1","ADC16",1998,0
"TSPIBTP0","ADC16",1998,0
"TSPIBIN1","ADC17",1998,0
"TSPIBIN2","ADC17",1998,0
"TSPIBIN3","ADC17",1998,0
"TSPIBTP0","ADC17",1998,0
"TSPIBIN1","ADC19",1998,0
"TSPIBIN2","ADC19",1998,0
"TSPIBIN3","ADC19",1998,0
"TSPIBTP0","ADC19",1998,0
"TSPIBIN1","ADC20",1998,0
"TSPIBIN2","ADC20",1998,0
"TSPIBIN3","ADC20",1998,0
"TSPIBTP0","ADC20",1998,0
"TSPIBIN1","ADC21",1998,0
"TSPIBIN2","ADC21",1998,0
"TSPIBIN3","ADC21",1998,0
"TSPIBTP0","ADC21",1998,0
"TSPIBIN1","ADC22",1998,0
"TSPIBIN2","ADC22",1998,0
"TSPIBIN3","ADC22",1998,0
"TSPIBTP0","ADC22",1998,0
"TSPIBIN1","ADC23",1998,0
"TSPIBIN2","ADC23",1998,0
"TSPIBIN3","ADC23",1998,0
"TSPIBTP0","ADC23",1998,0
"TSPIBIN1","ADC24",1998,0
"TSPIBIN2","ADC24",1998,0
"TSPIBIN3","ADC24",1998,0
"TSPIBTP0","ADC24",1998,0
"TSPIBIN1","ADE05",1998,0
"TSPIBIN2","ADE05",1998,0
"TSPIBIN3","ADE05",1998,0
"TSPIBTP0","ADE05",1998,0
"TSPIBIN1","ADE06",1998,0
"TSPIBIN2","ADE06",1998,0
"TSPIBIN3","ADE06",1998,0
"TSPIBTP0","ADE06",1998,0
"TSPIBIN1","ADE10",1998,0
"TSPIBIN2","ADE10",1998,0
"TSPIBIN3","ADE10",1998,0
"TSPIBTP0","ADE10",1998,0
"TSPIBIN1","ADE17",1998,0
"TSPIBIN2","ADE17",1998,0
"TSPIBIN3","ADE17",1998,0
"TSPIBTP0","ADE17",1998,0
"TSPIBIN1","ADE18",1998,0
"TSPIBIN2","ADE18",1998,0
"TSPIBIN3","ADE18",1998,0
"TSPIBTP0","ADE18",1998,0
"TSPIBIN1","ADE19",1998,0
"TSPIBIN2","ADE19",1998,0
"TSPIBIN3","ADE19",1998,0
"TSPIBTP0","ADE19",1998,0
"TSPIBIN1","ADE20",1998,0
"TSPIBIN2","ADE20",1998,0
"TSPIBIN3","ADE20",1998,0
"TSPIBTP0","ADE20",1998,0
"TSPIBIN1","ADE22",1998,0
"TSPIBIN2","ADE22",1998,0
"TSPIBIN3","ADE22",1998,0
"TSPIBTP0","ADE22",1998,0
"TSPIBIN1","ADE23",1998,0
"TSPIBIN2","ADE23",1998,0
"TSPIBIN3","ADE23",1998,0
"TSPIBTP0","ADE23",1998,0
"TSPIBIN1","ADE24",1998,0
"TSPIBIN2","ADE24",1998,0
"TSPIBIN3","ADE24",1998,0
"TSPIBTP0","ADE24",1998,0
"TSPIBIN1","ADC02",1999,0
"TSPIBTP0","ADC02",1999,0
"TSPIBIN1","ADC03",1999,0
"TSPIBIN2","ADC03",1999,0
"TSPIBIN3","ADC03",1999,0
"TSPIBTP0","ADC03",1999,0
"TSPIBIN1","ADC04",1999,0
"TSPIBIN2","ADC04",1999,0
"TSPIBIN3","ADC04",1999,0
"TSPIBTP0","ADC04",1999,0
"TSPIBIN1","ADC07",1999,0
"TSPIBIN2","ADC07",1999,0
"TSPIBIN3","ADC07",1999,0
"TSPIBTP0","ADC07",1999,0
"TSPIBIN1","ADC08",1999,0
"TSPIBIN2","ADC08",1999,0
"TSPIBIN3","ADC08",1999,0
"TSPIBTP0","ADC08",1999,0
"TSPIBIN1","ADC11",1999,0
"TSPIBTP0","ADC11",1999,0
"TSPIBIN1","ADC13",1999,0
"TSPIBIN2","ADC13",1999,0
"TSPIBIN3","ADC13",1999,0
"TSPIBTP0","ADC13",1999,0
"TSPIBIN1","ADC16",1999,0
"TSPIBTP0","ADC16",1999,0
"TSPIBIN1","ADC17",1999,0
"TSPIBIN2","ADC17",1999,0
"TSPIBIN3","ADC17",1999,0
"TSPIBTP0","ADC17",1999,0
"TSPIBIN1","ADC19",1999,0
"TSPIBIN2","ADC19",1999,0
"TSPIBIN3","ADC19",1999,0
"TSPIBTP0","ADC19",1999,0
"TSPIBIN1","ADC20",1999,0
"TSPIBIN2","ADC20",1999,0
"TSPIBIN3","ADC20",1999,0
"TSPIBTP0","ADC20",1999,0
"TSPIBIN1","ADC21",1999,0
"TSPIBIN2","ADC21",1999,0
"TSPIBIN3","ADC21",1999,0
"TSPIBTP0","ADC21",1999,0
"TSPIBIN1","ADC22",1999,0
"TSPIBIN2","ADC22",1999,0
"TSPIBIN3","ADC22",1999,0
"TSPIBTP0","ADC22",1999,0
"TSPIBIN1","ADC23",1999,0
"TSPIBIN2","ADC23",1999,0
"TSPIBIN3","ADC23",1999,0
"TSPIBTP0","ADC23",1999,0
"TSPIBIN1","ADC24",1999,0
"TSPIBIN2","ADC24",1999,0
"TSPIBIN3","ADC24",1999,0
"TSPIBTP0","ADC24",1999,0
"TSPIBIN1","ADE03",1999,0
"TSPIBIN2","ADE03",1999,0
"TSPIBIN3","ADE03",1999,0
"TSPIBTP0","ADE03",1999,0
"TSPIBIN1","ADE04",1999,0
"TSPIBIN2","ADE04",1999,0
"TSPIBIN3","ADE04",1999,0
"TSPIBTP0","ADE04",1999,0
"TSPIBIN1","ADE05",1999,0
"TSPIBIN2","ADE05",1999,0
"TSPIBIN3","ADE05",1999,0
"TSPIBTP0","ADE05",1999,0
"TSPIBIN1","ADE06",1999,0
"TSPIBIN2","ADE06",1999,0
"TSPIBIN3","ADE06",1999,0
"TSPIBTP0","ADE06",1999,0
"TSPIBIN1","ADE07",1999,0
"TSPIBIN2","ADE07",1999,0
"TSPIBIN3","ADE07",1999,0
"TSPIBTP0","ADE07",1999,0
"TSPIBIN1","ADE10",1999,0
"TSPIBIN2","ADE10",1999,0
"TSPIBIN3","ADE10",1999,0
"TSPIBTP0","ADE10",1999,0
"TSPIBIN1","ADE17",1999,0
"TSPIBIN2","ADE17",1999,0
"TSPIBIN3","ADE17",1999,0
"TSPIBTP0","ADE17",1999,0
"TSPIBIN1","ADE18",1999,0
"TSPIBIN2","ADE18",1999,0
"TSPIBIN3","ADE18",1999,0
"TSPIBTP0","ADE18",1999,0
"TSPIBIN1","ADE19",1999,0
"TSPIBIN2","ADE19",1999,0
"TSPIBIN3","ADE19",1999,0
"TSPIBTP0","ADE19",1999,0
"TSPIBIN1","ADE20",1999,0
"TSPIBIN2","ADE20",1999,0
"TSPIBIN3","ADE20",1999,0
"TSPIBTP0","ADE20",1999,0
"TSPIBIN1","ADE21",1999,0
"TSPIBTP0","ADE21",1999,0
"TSPIBIN1","ADE22",1999,0
"TSPIBIN2","ADE22",1999,0
"TSPIBIN3","ADE22",1999,0
"TSPIBTP0","ADE22",1999,0
"TSPIBIN1","ADE23",1999,0
"TSPIBIN2","ADE23",1999,0
"TSPIBIN3","ADE23",1999,0
"TSPIBTP0","ADE23",1999,0
"TSPIBIN1","ADE24",1999,0
"TSPIBIN2","ADE24",1999,0
"TSPIBIN3","ADE24",1999,0
"TSPIBTP0","ADE24",1999,0
"TSPIBIN1","ADC02",2000,0
"TSPIBTP0","ADC02",2000,0
"TSPIBIN1","ADC03",2000,0
"TSPIBIN2","ADC03",2000,0
"TSPIBIN3","ADC03",2000,0
"TSPIBTP0","ADC03",2000,0
"TSPIBIN1","ADC04",2000,0
"TSPIBIN2","ADC04",2000,0
"TSPIBIN3","ADC04",2000,0
"TSPIBTP0","ADC04",2000,0
"TSPIBIN1","ADC07",2000,0
"TSPIBIN4","ADC07",2000,0
"TSPIBIN5","ADC07",2000,0
"TSPIBTP0","ADC07",2000,0
"TSPIBIN1","ADC08",2000,0
"TSPIBIN2","ADC08",2000,0
"TSPIBIN3","ADC08",2000,0
"TSPIBTP0","ADC08",2000,0
"TSPIBIN1","ADC11",2000,0
"TSPIBTP0","ADC11",2000,0
"TSPIBIN1","ADC13",2000,0
"TSPIBIN2","ADC13",2000,0
"TSPIBIN3","ADC13",2000,0
"TSPIBTP0","ADC13",2000,0
"TSPIBIN2","ADC16",2000,0
"TSPIBIN3","ADC16",2000,0
"TSPIBIN4","ADC16",2000,0
"TSPIBTP0","ADC16",2000,0
"TSPIBIN1","ADC17",2000,0
"TSPIBIN2","ADC17",2000,0
"TSPIBIN3","ADC17",2000,0
"TSPIBTP0","ADC17",2000,0
"TSPIBIN2","ADC19",2000,0
"TSPIBIN3","ADC19",2000,0
"TSPIBIN4","ADC19",2000,0
"TSPIBTP0","ADC19",2000,0
"TSPIBIN4","ADC20",2000,0
"TSPIBIN5","ADC20",2000,0
"TSPIBIN6","ADC20",2000,0
"TSPIBTP0","ADC20",2000,0
"TSPIBIN1","ADC21",2000,0
"TSPIBIN2","ADC21",2000,0
"TSPIBIN3","ADC21",2000,0
"TSPIBTP0","ADC21",2000,0
"TSPIBIN2","ADC22",2000,0
"TSPIBIN3","ADC22",2000,0
"TSPIBIN4","ADC22",2000,0
"TSPIBTP0","ADC22",2000,0
"TSPIBIN1","ADC23",2000,0
"TSPIBIN2","ADC23",2000,0
"TSPIBIN3","ADC23",2000,0
"TSPIBIN4","ADC23",2000,0
"TSPIBIN5","ADC23",2000,0
"TSPIBTP0","ADC23",2000,0
"TSPIBIN1","ADC24",2000,0
"TSPIBIN4","ADC24",2000,0
"TSPIBIN5","ADC24",2000,0
"TSPIBTP0","ADC24",2000,0
"TSPIBIN1","ADE03",2000,0
"TSPIBIN2","ADE03",2000,0
"TSPIBIN3","ADE03",2000,0
"TSPIBTP0","ADE03",2000,0
"TSPIBIN1","ADE04",2000,0
"TSPIBIN2","ADE04",2000,0
"TSPIBIN3","ADE04",2000,0
"TSPIBTP0","ADE04",2000,0
"TSPIBIN1","ADE05",2000,0
"TSPIBIN2","ADE05",2000,0
"TSPIBIN3","ADE05",2000,0
"TSPIBTP0","ADE05",2000,0
"TSPIBIN1","ADE06",2000,0
"TSPIBIN2","ADE06",2000,0
"TSPIBIN3","ADE06",2000,0
"TSPIBTP0","ADE06",2000,0
"TSPIBIN1","ADE07",2000,0
"TSPIBIN2","ADE07",2000,0
"TSPIBIN3","ADE07",2000,0
"TSPIBTP0","ADE07",2000,0
"TSPIBIN1","ADE10",2000,0
"TSPIBIN2","ADE10",2000,0
"TSPIBIN3","ADE10",2000,0
"TSPIBTP0","ADE10",2000,0
"TSPIBIN1","ADE17",2000,0
"TSPIBIN2","ADE17",2000,0
"TSPIBIN4","ADE17",2000,0
"TSPIBTP0","ADE17",2000,0
"TSPIBIN1","ADE18",2000,0
"TSPIBIN2","ADE18",2000,0
"TSPIBIN3","ADE18",2000,0
"TSPIBTP0","ADE18",2000,0
"TSPIBIN3","ADE19",2000,0
"TSPIBIN4","ADE19",2000,0
"TSPIBIN5","ADE19",2000,0
"TSPIBTP0","ADE19",2000,0
"TSPIBIN1","ADE20",2000,0
"TSPIBIN2","ADE20",2000,0
"TSPIBIN3","ADE20",2000,0
"TSPIBTP0","ADE20",2000,0
"TSPIBIN1","ADE21",2000,0
"TSPIBIN2","ADE21",2000,0
"TSPIBIN3","ADE21",2000,0
"TSPIBTP0","ADE21",2000,0
"TSPIBIN1","ADE22",2000,0
"TSPIBIN2","ADE22",2000,0
"TSPIBIN3","ADE22",2000,0
"TSPIBTP0","ADE22",2000,0
"TSPIBIN1","ADE23",2000,0
"TSPIBIN4","ADE23",2000,0
"TSPIBIN5","ADE23",2000,0
"TSPIBTP0","ADE23",2000,0
"TSPIBIN1","ADE24",2000,0
"TSPIBIN2","ADE24",2000,0
"TSPIBIN3","ADE24",2000,0
"TSPIBTP0","ADE24",2000,0
"TSPIBIN2","ADC19",2001,0
"TSPIBIN3","ADC19",2001,0
"TSPIBIN4","ADC19",2001,0
"TSPIBTP0","ADC19",2001,0
"TSPIBIN4","ADC20",2001,0
"TSPIBIN5","ADC20",2001,0
"TSPIBIN6","ADC20",2001,0
"TSPIBTP0","ADC20",2001,0
"TSPIBIN1","ADC21",2001,0
"TSPIBIN2","ADC21",2001,0
"TSPIBIN3","ADC21",2001,0
"TSPIBTP0","ADC21",2001,0
"TSPIBIN2","ADC22",2001,0
"TSPIBIN3","ADC22",2001,0
"TSPIBIN4","ADC22",2001,0
"TSPIBTP0","ADC22",2001,0
"TSPIBIN1","ADC23",2001,0
"TSPIBIN2","ADC23",2001,0
"TSPIBIN3","ADC23",2001,0
"TSPIBTP0","ADC23",2001,0
"TSPIBIN1","ADC24",2001,0
"TSPIBIN4","ADC24",2001,0
"TSPIBIN5","ADC24",2001,0
"TSPIBTP0","ADC24",2001,0
"TSPIBIN1","ADE20",2001,0
"TSPIBIN3","ADE20",2001,0
"TSPIBTP0","ADE20",2001,0
"TSPIBIN1","ADE21",2001,0
"TSPIBIN2","ADE21",2001,0
"TSPIBIN3","ADE21",2001,0
"TSPIBTP0","ADE21",2001,0
"TSPIBIN1","ADE22",2001,0
"TSPIBIN2","ADE22",2001,0
"TSPIBIN3","ADE22",2001,0
"TSPIBTP0","ADE22",2001,0
"TSPIBIN1","ADE23",2001,0
"TSPIBIN4","ADE23",2001,0
"TSPIBIN5","ADE23",2001,0
"TSPIBTP0","ADE23",2001,0
"TSPIBIN1","ADE24",2001,0
"TSPIBIN2","ADE24",2001,0
"TSPIBIN3","ADE24",2001,0
"TSPIBTP0","ADE24",2001,0
"TSPIBTP0","ADC02",2007,0
"TSPIBTP0","ADC03",2007,0
"TSPIBTP0","ADC04",2007,0
"TSPIBTP0","ADC07",2007,0
"TSPIBTP0","ADC08",2007,0
"TSPIBTP0","ADC11",2007,0
"TSPIBTP0","ADC13",2007,0
"TSPIBTP0","ADC16",2007,0
"TSPIBTP0","ADC17",2007,0
"TSPIBTP0","ADC19",2007,0
"TSPIBTP0","ADC20",2007,0
"TSPIBTP0","ADC21",2007,0
"TSPIBTP0","ADC22",2007,0
"TSPIBTP0","ADC23",2007,0
"TSPIBTP0","ADC24",2007,0
"TSPIBTP0","ADE03",2007,0
"TSPIBTP0","ADE04",2007,0
"TSPIBTP0","ADE05",2007,0
"TSPIBTP0","ADE06",2007,0
"TSPIBTP0","ADE07",2007,0
"TSPIBTP0","ADE10",2007,0
"TSPIBTP0","ADE17",2007,0
"TSPIBTP0","ADE18",2007,0
"TSPIBTP0","ADE19",2007,0
"TSPIBTP0","ADE20",2007,0
